channelGrouping,date,visitNumber,month,year,visitHour,browser,operatingSystem,isMobile,deviceCategory,continent,subContinent,country,region,metro,city,networkDomain,hits,pageviews,bounces,newVisits,campaign,source,medium,keyword,transactionRevenue
3,2017-06-23,1,6,2017,12,8,8,0,0,4,20,41,77,21,101,309,1,1.0,1,1,0,19,4,4,0
3,2017-06-23,1,6,2017,2,5,1,1,1,2,11,127,77,21,101,864,1,1.0,1,1,0,19,4,4,0
3,2017-06-23,1,6,2017,12,8,8,0,0,5,1,5,47,0,92,770,1,1.0,1,1,0,19,4,4,0
3,2017-06-23,1,6,2017,9,18,11,1,2,2,11,127,77,21,101,1198,1,1.0,1,1,0,19,4,4,0
3,2017-06-23,1,6,2017,23,5,8,0,0,2,11,127,77,21,101,0,1,1.0,1,1,0,19,4,4,0
3,2017-06-23,1,6,2017,7,5,1,1,2,2,11,127,69,9,33,0,1,1.0,1,1,0,19,4,4,0
3,2017-06-23,1,6,2017,1,5,8,0,0,2,11,127,77,21,101,1008,1,1.0,1,1,0,19,4,4,0
3,2017-06-23,2,6,2017,1,5,8,0,0,2,11,19,52,0,95,287,1,1.0,1,0,0,19,4,4,0
3,2017-06-23,1,6,2017,20,5,11,1,1,2,11,127,21,1,4,110,1,1.0,1,1,0,19,4,4,0
3,2017-06-23,1,6,2017,23,5,8,0,0,2,11,127,77,21,101,0,1,1.0,1,1,0,19,4,4,0
3,2017-06-23,1,6,2017,14,5,1,1,1,3,16,50,77,21,101,0,1,1.0,1,1,0,19,4,4,0
3,2017-06-23,1,6,2017,20,5,11,1,1,2,11,127,77,21,101,0,1,1.0,1,1,0,19,4,4,0
3,2017-06-23,1,6,2017,4,5,1,1,1,2,11,127,21,1,4,0,1,1.0,1,1,0,19,4,4,0
3,2017-06-23,1,6,2017,8,5,1,1,2,2,11,19,77,21,101,996,1,1.0,1,1,0,19,4,4,0
3,2017-06-23,3,6,2017,18,5,8,0,0,4,12,126,0,0,0,0,1,1.0,1,0,0,19,4,4,0
3,2017-06-23,4,6,2017,8,5,8,0,0,4,12,126,0,0,0,0,1,1.0,1,0,0,19,4,4,0
1,2017-06-23,1,6,2017,17,18,11,1,2,3,6,115,65,0,0,1165,1,1.0,1,1,0,0,0,16,0
1,2017-06-23,1,6,2017,2,18,11,1,1,2,11,127,77,21,101,864,1,1.0,1,1,0,0,0,16,0
3,2017-06-23,1,6,2017,4,8,5,0,0,4,12,126,19,10,49,961,1,1.0,1,1,0,19,4,4,0
3,2017-06-23,19,6,2017,21,5,3,0,0,2,11,127,9,18,81,0,1,1.0,1,0,0,19,4,4,0
3,2017-06-23,1,6,2017,3,5,11,1,1,2,11,127,9,18,59,0,1,1.0,1,1,0,19,4,4,0
4,2017-06-23,3,6,2017,2,5,5,0,0,2,11,127,9,18,82,0,1,1.0,1,0,1,19,2,52,0
3,2017-06-23,1,6,2017,6,5,1,1,1,2,11,127,77,21,101,1198,1,1.0,1,1,0,19,4,4,0
3,2017-06-23,1,6,2017,13,18,11,1,1,3,16,50,77,21,101,0,1,1.0,1,1,0,19,4,4,0
3,2017-06-23,1,6,2017,12,18,11,1,1,2,11,127,74,19,85,110,1,1.0,1,1,0,19,4,4,0
1,2017-06-23,2,6,2017,11,5,8,0,0,3,14,104,0,0,88,1165,1,1.0,1,0,0,0,0,16,0
1,2017-06-23,1,6,2017,18,18,11,1,1,4,12,53,13,0,26,0,1,1.0,1,1,0,0,0,16,0
3,2017-06-23,1,6,2017,20,5,8,0,0,4,17,55,77,21,101,1056,1,1.0,1,1,0,19,4,4,0
1,2017-06-23,1,6,2017,6,18,11,1,1,2,11,127,77,21,101,1165,1,1.0,1,1,0,0,0,16,0
1,2017-06-23,2,6,2017,23,18,11,1,1,2,11,127,77,21,101,260,1,1.0,1,0,0,0,0,16,0
3,2017-06-23,1,6,2017,22,5,8,0,0,2,11,127,77,21,101,194,1,1.0,1,1,0,19,4,4,0
1,2017-06-23,1,6,2017,7,18,11,1,1,3,14,104,0,0,0,1165,1,1.0,1,1,0,0,0,16,0
4,2017-06-23,34,6,2017,22,5,8,0,0,2,11,127,77,21,101,0,1,1.0,1,0,3,19,2,17,0
4,2017-06-23,35,6,2017,7,5,8,0,0,2,11,127,77,21,101,0,1,1.0,1,0,3,19,2,17,0
3,2017-06-23,2,6,2017,1,18,11,1,1,2,11,127,77,21,101,260,1,1.0,1,0,0,19,4,4,0
3,2017-06-23,3,6,2017,6,18,11,1,1,2,11,127,77,21,101,983,1,1.0,1,0,0,19,4,4,0
1,2017-06-23,2,6,2017,22,5,8,0,0,2,11,127,9,18,89,433,1,1.0,1,0,0,0,0,16,0
1,2017-06-23,2,6,2017,21,5,8,0,0,2,11,127,9,18,89,433,1,1.0,1,0,0,0,0,16,0
1,2017-06-23,1,6,2017,21,5,8,0,0,2,11,127,9,18,89,433,1,1.0,1,1,0,0,0,16,0
1,2017-06-23,1,6,2017,21,5,11,1,1,2,11,127,77,21,101,280,1,1.0,1,1,0,0,0,16,0
1,2017-06-23,1,6,2017,21,18,11,1,1,2,11,127,77,21,101,864,1,1.0,1,1,0,0,0,16,0
1,2017-06-23,1,6,2017,21,5,8,0,0,2,11,127,9,18,89,433,1,1.0,1,1,0,0,0,16,0
1,2017-06-23,1,6,2017,22,5,11,1,1,2,11,127,9,11,50,110,1,1.0,1,1,0,0,0,16,0
1,2017-06-23,1,6,2017,21,5,8,0,0,2,11,127,9,18,89,433,1,1.0,1,1,0,0,0,16,0
1,2017-06-23,1,6,2017,22,18,11,1,1,2,11,127,48,12,64,110,1,1.0,1,1,0,0,0,16,0
3,2017-06-23,2,6,2017,6,5,11,1,2,3,6,109,77,21,101,332,1,1.0,1,0,0,19,4,4,0
3,2017-06-23,1,6,2017,20,5,4,0,0,2,11,127,41,3,16,0,1,1.0,1,1,0,19,4,4,0
3,2017-06-23,2,6,2017,12,5,8,0,0,3,16,50,77,21,101,511,1,1.0,1,0,0,19,4,4,0
5,2017-06-23,1,6,2017,2,8,8,0,0,2,11,127,77,21,101,0,1,1.0,1,1,0,3,5,16,0
1,2017-06-23,1,6,2017,1,5,1,1,1,2,11,127,9,17,79,0,1,1.0,1,1,0,0,0,16,0
3,2017-06-23,1,6,2017,16,5,1,1,1,2,11,127,48,12,64,0,1,1.0,1,1,0,19,4,4,0
1,2017-06-23,1,6,2017,2,5,11,1,1,2,11,127,9,18,59,0,1,1.0,1,1,0,0,0,16,0
3,2017-06-23,3,6,2017,1,18,11,1,2,2,11,127,9,18,80,0,1,1.0,1,0,0,19,4,4,0
3,2017-06-23,3,6,2017,21,5,8,0,0,2,11,127,16,20,99,260,1,1.0,1,0,0,19,4,4,0
1,2017-06-23,1,6,2017,21,5,8,0,0,2,2,46,77,21,101,1165,1,1.0,1,1,0,0,0,16,0
1,2017-06-23,1,6,2017,13,5,8,0,0,4,7,99,46,0,58,632,1,1.0,1,1,0,0,0,16,0
1,2017-06-23,1,6,2017,13,5,8,0,0,3,16,50,66,0,17,51,2,2.0,0,1,0,0,0,16,0
3,2017-06-23,1,6,2017,10,5,1,1,1,3,19,121,29,0,38,1165,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,2,6,2017,1,5,1,1,1,2,11,127,21,1,4,0,2,1.0,1,0,0,19,4,4,0
3,2017-06-23,1,6,2017,20,5,5,0,0,2,11,127,9,18,54,0,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,13,8,8,0,0,4,7,94,40,0,98,1034,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,14,5,8,0,0,4,20,81,49,0,1,584,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,4,6,2017,13,5,1,1,1,2,11,127,48,12,64,1198,2,2.0,0,0,0,19,4,4,0
3,2017-06-23,1,6,2017,7,5,1,1,1,2,11,127,9,18,81,0,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,2,6,2017,19,5,5,0,0,4,7,28,55,0,72,1102,2,2.0,0,0,0,19,4,4,0
3,2017-06-23,1,6,2017,22,18,11,1,1,2,11,127,77,21,101,0,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,22,5,8,0,0,4,17,110,12,0,51,885,2,1.0,1,1,0,19,4,4,0
3,2017-06-23,1,6,2017,1,5,5,0,0,2,11,127,48,12,64,783,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,21,5,8,0,0,2,11,19,52,0,95,1181,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,13,8,8,0,0,4,7,94,40,0,98,543,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,15,5,5,0,0,3,6,57,77,21,101,509,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,23,8,8,0,0,2,11,127,77,21,101,0,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,2,18,11,1,1,4,12,126,77,21,101,184,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,19,5,5,0,0,3,14,104,0,0,88,952,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,8,5,8,0,0,3,6,22,77,21,101,1165,2,1.0,1,1,0,7,4,16,0
3,2017-06-23,1,6,2017,12,5,8,0,0,4,7,48,7,0,14,1221,2,2.0,0,1,0,19,4,4,0
1,2017-06-23,1,6,2017,13,5,1,1,1,3,6,57,77,21,101,0,2,2.0,0,1,0,0,0,16,0
3,2017-06-23,1,6,2017,20,5,1,1,1,3,14,93,77,21,101,826,2,2.0,0,1,0,19,4,4,0
4,2017-06-23,1,6,2017,3,18,11,1,1,2,11,127,9,18,80,697,2,2.0,0,1,3,19,2,19,0
3,2017-06-23,1,6,2017,22,5,8,0,0,3,16,50,33,0,9,242,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,13,5,8,0,0,4,7,94,40,0,98,543,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,13,18,5,0,0,4,20,81,77,21,101,897,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,13,5,8,0,0,3,6,115,77,21,101,476,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,12,8,8,0,0,3,6,57,70,0,55,766,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,12,5,8,0,0,4,7,94,77,21,101,1111,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,17,5,5,0,0,3,14,104,0,0,88,622,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,11,5,8,0,0,3,14,131,77,21,101,0,2,2.0,0,1,0,19,4,4,0
1,2017-06-23,1,6,2017,14,5,8,0,0,2,11,127,77,21,101,1234,2,2.0,0,1,0,0,0,16,0
3,2017-06-23,1,6,2017,1,18,11,1,2,4,20,41,77,21,101,1032,2,1.0,1,1,0,19,4,4,0
5,2017-06-23,1,6,2017,18,5,4,0,0,3,19,54,77,21,101,154,2,2.0,0,1,0,16,5,16,0
3,2017-06-23,1,6,2017,9,18,11,1,1,2,11,127,77,21,101,260,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,21,5,5,0,0,4,7,99,46,0,58,967,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,6,18,5,0,0,2,11,127,77,21,101,898,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,0,5,8,0,0,3,16,50,77,21,101,33,2,2.0,0,1,0,19,4,4,0
5,2017-06-23,1,6,2017,0,18,11,1,1,4,20,41,77,21,101,1032,2,2.0,0,1,0,57,5,16,0
3,2017-06-23,1,6,2017,16,8,8,0,0,4,20,41,77,21,101,627,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,12,18,5,0,0,4,7,48,7,0,14,180,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,9,5,8,0,0,2,13,92,0,0,0,1165,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,18,5,5,0,0,2,11,19,52,0,95,0,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,1,5,8,0,0,4,20,81,77,21,101,227,2,2.0,0,1,0,19,4,4,0
1,2017-06-23,1,6,2017,2,5,1,1,1,4,20,38,27,0,68,1165,2,2.0,0,1,0,0,0,16,0
3,2017-06-23,1,6,2017,21,5,8,0,0,2,11,19,77,21,101,945,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,19,5,8,0,0,4,20,38,77,21,101,877,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,19,5,1,1,1,3,16,50,77,21,101,511,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,10,18,11,1,1,2,11,127,77,21,101,260,2,2.0,0,1,0,19,4,4,0
1,2017-06-23,3,6,2017,19,5,5,0,0,4,20,41,77,21,101,130,2,2.0,0,0,0,0,0,16,0
3,2017-06-23,1,6,2017,14,5,3,0,0,3,16,50,77,21,101,0,2,2.0,0,1,0,19,4,4,0
1,2017-06-23,1,6,2017,7,5,8,0,0,3,14,104,0,0,88,1165,2,2.0,0,1,0,0,0,16,0
1,2017-06-23,9,6,2017,21,8,8,0,0,2,11,19,77,21,101,108,2,2.0,0,0,0,0,0,16,0
5,2017-06-23,4,6,2017,23,5,3,0,0,2,11,127,9,18,59,0,2,2.0,0,0,0,41,5,16,0
1,2017-06-23,1,6,2017,21,5,8,0,0,2,11,127,77,21,101,261,2,2.0,0,1,0,0,0,16,0
1,2017-06-23,6,6,2017,3,5,8,0,0,2,11,127,73,16,77,261,2,2.0,0,0,0,0,0,16,0
1,2017-06-23,41,6,2017,23,5,1,1,1,2,11,127,28,4,18,0,2,2.0,0,0,0,0,0,16,0
5,2017-06-23,1,6,2017,22,5,5,0,0,2,11,127,9,18,59,0,2,2.0,0,1,0,41,5,16,0
5,2017-06-23,2,6,2017,4,5,3,0,0,2,11,127,9,11,50,0,2,2.0,0,0,0,41,5,16,0
3,2017-06-23,1,6,2017,23,5,8,0,0,3,16,111,77,21,101,903,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,0,18,11,1,1,2,11,127,48,12,64,110,2,2.0,0,1,0,19,4,4,0
2,2017-06-23,1,6,2017,22,5,5,0,0,2,11,127,9,18,78,0,2,2.0,0,1,0,19,3,16,0
3,2017-06-23,1,6,2017,10,8,5,0,0,5,1,5,77,21,101,503,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,7,18,11,1,1,2,11,127,9,18,80,0,2,2.0,0,1,0,19,4,4,0
1,2017-06-23,3,6,2017,8,5,5,0,0,3,14,104,0,0,88,1165,2,2.0,0,0,0,0,0,16,0
5,2017-06-23,1,6,2017,19,5,1,1,1,3,6,115,65,0,0,1165,2,2.0,0,1,0,22,5,16,0
1,2017-06-23,1,6,2017,2,5,5,0,0,2,11,127,9,18,59,0,2,2.0,0,1,0,0,0,16,0
1,2017-06-23,1,6,2017,1,18,11,1,1,2,11,127,9,18,80,110,2,2.0,0,1,0,0,0,16,0
1,2017-06-23,1,6,2017,17,5,5,0,0,3,6,115,65,0,0,476,2,2.0,0,1,0,0,0,16,0
3,2017-06-23,1,6,2017,3,8,5,0,0,2,11,127,9,18,82,260,2,2.0,0,1,0,19,4,4,0
4,2017-06-23,1,6,2017,12,5,8,0,0,2,11,127,77,21,101,347,2,2.0,0,1,1,19,2,22,0
5,2017-06-23,1,6,2017,4,5,5,0,0,2,11,127,9,18,81,0,2,2.0,0,1,0,41,5,16,0
5,2017-06-23,2,6,2017,20,5,4,0,0,2,11,127,41,3,16,0,2,2.0,0,0,0,41,5,16,0
1,2017-06-23,1,6,2017,13,5,5,0,0,4,20,81,77,21,101,897,2,2.0,0,1,0,0,0,16,0
5,2017-06-23,1,6,2017,23,5,5,0,0,2,11,127,9,18,59,0,2,2.0,0,1,0,41,5,16,0
3,2017-06-23,1,6,2017,20,5,8,0,0,4,12,126,77,21,101,184,2,2.0,0,1,0,19,4,4,0
5,2017-06-23,1,6,2017,5,5,5,0,0,2,11,127,9,18,59,0,2,2.0,0,1,0,41,5,16,0
5,2017-06-23,1,6,2017,2,5,5,0,0,2,11,127,9,18,59,0,2,2.0,0,1,0,41,5,16,0
1,2017-06-23,1,6,2017,8,5,5,0,0,2,11,127,48,12,64,763,2,2.0,0,1,0,0,0,16,0
3,2017-06-23,5,6,2017,11,5,5,0,0,2,11,127,9,17,79,0,2,2.0,0,0,0,19,4,4,0
5,2017-06-23,2,6,2017,21,5,5,0,0,2,11,127,9,11,50,870,2,2.0,0,0,0,41,5,16,0
3,2017-06-23,1,6,2017,3,5,8,0,0,3,19,121,77,21,101,1165,2,2.0,0,1,0,19,4,4,0
1,2017-06-23,1,6,2017,13,5,8,0,0,3,6,57,70,0,55,467,2,2.0,0,1,0,0,0,16,0
5,2017-06-23,1,6,2017,19,5,5,0,0,2,11,19,52,0,95,0,2,2.0,0,1,0,41,5,16,0
1,2017-06-23,1,6,2017,19,5,8,0,0,3,16,50,39,0,73,1165,2,2.0,0,1,0,0,0,16,0
3,2017-06-23,1,6,2017,3,8,8,0,0,2,11,127,9,18,81,925,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,17,8,5,0,0,2,11,127,9,11,50,1165,2,2.0,0,1,0,19,4,4,0
1,2017-06-23,1,6,2017,21,5,8,0,0,2,11,127,77,21,101,261,2,2.0,0,1,0,0,0,16,0
5,2017-06-23,1,6,2017,16,5,5,0,0,5,1,5,47,0,92,503,2,2.0,0,1,0,41,5,16,0
5,2017-06-23,1,6,2017,17,5,5,0,0,3,6,115,65,0,0,476,2,2.0,0,1,0,15,5,16,0
5,2017-06-23,1,6,2017,1,5,4,0,0,2,11,127,9,18,59,0,2,2.0,0,1,0,41,5,16,0
1,2017-06-23,17,6,2017,10,5,5,0,0,2,11,127,9,18,80,0,2,2.0,0,0,0,0,0,16,0
3,2017-06-23,4,6,2017,18,5,3,0,0,4,20,38,27,0,68,0,2,2.0,0,0,0,19,4,4,0
5,2017-06-23,1,6,2017,8,5,8,0,0,2,11,127,69,2,5,898,2,2.0,0,1,0,22,5,16,0
3,2017-06-23,1,6,2017,21,18,5,0,0,2,11,127,77,21,101,1198,2,2.0,0,1,0,19,4,4,0
5,2017-06-23,2,6,2017,4,5,4,0,0,2,11,127,9,18,80,0,2,2.0,0,0,0,41,5,16,0
1,2017-06-23,91,6,2017,20,5,8,0,0,2,11,127,77,21,101,898,2,2.0,0,0,0,0,0,16,0
5,2017-06-23,7,6,2017,19,5,8,0,0,2,11,19,52,0,95,1181,2,2.0,0,0,0,3,5,16,0
1,2017-06-23,1,6,2017,19,18,5,0,0,4,12,30,77,21,101,973,2,2.0,0,1,0,0,0,16,0
1,2017-06-23,1,6,2017,0,5,5,0,0,2,11,127,9,11,50,661,2,2.0,0,1,0,0,0,16,0
3,2017-06-23,1,6,2017,0,5,3,0,0,2,11,127,9,18,59,0,2,2.0,0,1,0,19,4,4,0
5,2017-06-23,3,6,2017,3,5,4,0,0,2,11,127,9,18,59,0,2,2.0,0,0,0,41,5,16,0
3,2017-06-23,1,6,2017,2,5,3,0,0,2,11,127,77,21,101,0,2,2.0,0,1,0,19,4,4,0
5,2017-06-23,4,6,2017,21,5,3,0,0,2,11,127,9,18,89,0,2,2.0,0,0,0,41,5,16,0
1,2017-06-23,1,6,2017,21,5,8,0,0,2,11,127,77,21,101,261,2,2.0,0,1,0,0,0,16,0
5,2017-06-23,1,6,2017,1,5,3,0,0,2,11,127,9,18,59,0,2,2.0,0,1,0,41,5,16,0
0,2017-06-23,1,6,2017,19,5,5,0,0,2,11,19,52,0,95,454,2,2.0,0,1,5,2,1,16,0
5,2017-06-23,1,6,2017,22,5,4,0,0,2,11,127,48,12,64,0,2,2.0,0,1,0,41,5,16,0
3,2017-06-23,1,6,2017,17,5,1,1,1,3,16,50,77,21,101,1165,2,2.0,0,1,0,19,4,4,0
1,2017-06-23,3,6,2017,10,5,8,0,0,3,6,115,65,0,0,1165,2,2.0,0,0,0,0,0,16,0
1,2017-06-23,1,6,2017,13,18,5,0,0,4,7,94,40,0,98,543,2,2.0,0,1,0,0,0,16,0
4,2017-06-23,1,6,2017,9,5,8,0,0,2,11,127,77,21,101,157,2,2.0,0,1,1,19,2,7,0
5,2017-06-23,1,6,2017,0,5,5,0,0,2,11,127,48,12,64,706,2,2.0,0,1,0,41,5,16,0
3,2017-06-23,1,6,2017,21,5,5,0,0,4,12,53,13,0,26,1205,2,2.0,0,1,0,19,4,4,0
5,2017-06-23,1,6,2017,1,5,3,0,0,2,11,127,9,18,59,0,2,2.0,0,1,0,41,5,16,0
3,2017-06-23,1,6,2017,1,5,1,1,1,3,19,121,77,21,101,1165,2,2.0,0,1,0,19,4,4,0
5,2017-06-23,1,6,2017,21,5,5,0,0,2,11,127,9,18,59,0,2,1.0,1,1,0,41,5,16,0
5,2017-06-23,1,6,2017,0,5,4,0,0,2,11,127,9,18,59,0,2,2.0,0,1,0,41,5,16,0
3,2017-06-23,1,6,2017,15,18,11,1,1,2,11,127,77,21,101,0,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,2,6,2017,23,5,8,0,0,2,11,127,77,21,101,1198,2,2.0,0,0,0,19,4,4,0
4,2017-06-23,5,6,2017,12,18,11,1,1,2,11,127,9,18,80,0,2,2.0,0,0,1,19,2,10,0
4,2017-06-23,1,6,2017,8,18,11,1,1,2,11,127,74,19,85,0,2,2.0,0,1,1,19,2,7,0
1,2017-06-23,1,6,2017,9,5,5,0,0,2,11,127,77,21,101,0,2,2.0,0,1,0,0,0,16,0
4,2017-06-23,1,6,2017,20,5,1,1,1,2,11,127,9,18,81,0,2,2.0,0,1,1,19,2,10,0
1,2017-06-23,1,6,2017,1,5,1,1,1,2,11,127,21,1,4,0,2,1.0,1,1,0,0,0,16,0
5,2017-06-23,1,6,2017,15,5,8,0,0,4,12,126,19,10,49,1165,2,2.0,0,1,0,22,5,16,0
5,2017-06-23,1,6,2017,13,5,5,0,0,4,17,110,12,0,51,0,2,2.0,0,1,0,41,5,16,0
5,2017-06-23,6,6,2017,1,5,5,0,0,2,11,127,9,18,80,0,2,2.0,0,0,0,56,5,16,0
5,2017-06-23,5,6,2017,21,5,5,0,0,2,11,127,9,18,59,626,2,2.0,0,0,0,41,5,16,0
4,2017-06-23,1,6,2017,6,5,1,1,1,2,11,127,77,21,101,0,2,2.0,0,1,1,19,2,10,0
5,2017-06-23,2,6,2017,8,5,5,0,0,2,11,127,9,18,59,260,2,2.0,0,0,0,41,5,16,0
3,2017-06-23,1,6,2017,22,18,11,1,1,2,11,127,9,11,50,898,2,2.0,0,1,0,19,4,4,0
5,2017-06-23,5,6,2017,17,5,8,0,0,4,12,126,19,10,49,392,2,2.0,0,0,0,3,5,16,0
1,2017-06-23,1,6,2017,19,5,8,0,0,2,11,19,77,21,101,824,2,2.0,0,1,0,0,0,16,0
1,2017-06-23,1,6,2017,8,18,11,1,1,3,6,57,77,21,101,0,2,2.0,0,1,0,0,0,16,0
1,2017-06-23,1,6,2017,10,8,4,0,0,2,11,127,9,18,67,253,2,2.0,0,1,0,0,0,16,0
1,2017-06-23,1,6,2017,0,5,1,1,1,2,11,127,77,21,101,783,2,2.0,0,1,0,0,0,16,0
1,2017-06-23,2,6,2017,1,18,11,1,1,2,11,127,9,18,91,261,2,2.0,0,0,0,0,0,16,0
0,2017-06-23,1,6,2017,21,5,8,0,0,4,20,81,77,21,101,227,2,2.0,0,1,5,2,1,16,0
1,2017-06-23,92,6,2017,21,5,8,0,0,2,11,127,77,21,101,261,2,2.0,0,0,0,0,0,16,0
1,2017-06-23,1,6,2017,11,5,5,0,0,2,11,127,77,21,101,1240,2,2.0,0,1,0,0,0,16,0
5,2017-06-23,1,6,2017,10,5,3,0,0,2,11,127,9,18,82,0,2,2.0,0,1,0,41,5,16,0
1,2017-06-23,1,6,2017,18,8,8,0,0,3,16,50,68,0,35,54,2,2.0,0,1,0,0,0,16,0
3,2017-06-23,1,6,2017,0,18,11,1,2,4,20,11,77,21,101,0,2,2.0,0,1,0,19,4,4,0
5,2017-06-23,7,6,2017,19,5,5,0,0,2,11,127,77,21,101,0,2,2.0,0,0,0,41,5,16,0
5,2017-06-23,1,6,2017,12,8,8,0,0,3,6,57,77,21,101,414,2,2.0,0,1,0,49,5,16,0
3,2017-06-23,2,6,2017,17,18,5,0,0,2,11,127,77,21,101,1198,2,2.0,0,0,0,19,4,4,0
5,2017-06-23,1,6,2017,2,5,3,0,0,2,11,127,9,11,50,0,2,2.0,0,1,0,41,5,16,0
5,2017-06-23,6,6,2017,23,5,3,0,0,2,11,127,9,18,59,0,2,2.0,0,0,0,41,5,16,0
1,2017-06-23,1,6,2017,1,5,3,0,0,2,11,127,9,18,59,0,2,2.0,0,1,0,0,0,16,0
5,2017-06-23,74,6,2017,13,5,5,0,0,4,20,81,77,21,101,897,2,2.0,0,0,0,3,5,16,0
0,2017-06-23,1,6,2017,2,16,1,1,1,2,11,127,77,21,101,702,2,2.0,0,1,5,2,1,16,0
5,2017-06-23,2,6,2017,22,5,8,0,0,2,11,127,21,1,4,922,2,2.0,0,0,0,56,5,16,0
3,2017-06-23,1,6,2017,22,5,1,1,1,4,12,126,19,10,49,0,2,2.0,0,1,0,19,4,4,0
1,2017-06-23,1,6,2017,17,5,8,0,0,4,12,126,19,10,49,392,2,2.0,0,1,0,0,0,16,0
5,2017-06-23,1,6,2017,2,5,4,0,0,2,11,127,9,18,59,0,2,2.0,0,1,0,41,5,16,0
4,2017-06-23,1,6,2017,4,5,5,0,0,2,11,127,77,21,101,280,2,2.0,0,1,3,19,2,19,0
4,2017-06-23,1,6,2017,8,18,5,0,0,2,11,127,77,21,101,260,2,2.0,0,1,3,19,2,19,0
5,2017-06-23,1,6,2017,19,5,4,0,0,2,11,127,77,21,101,0,2,2.0,0,1,0,41,5,16,0
4,2017-06-23,2,6,2017,0,5,11,1,1,2,11,127,9,18,80,697,2,2.0,0,0,1,19,2,52,0
5,2017-06-23,2,6,2017,3,5,4,0,0,2,11,127,9,18,59,0,2,2.0,0,0,0,41,5,16,0
5,2017-06-23,1,6,2017,0,5,5,0,0,2,11,127,9,18,59,0,2,2.0,0,1,0,41,5,16,0
1,2017-06-23,1,6,2017,1,5,1,1,1,3,19,89,0,0,0,1165,2,2.0,0,1,0,0,0,16,0
5,2017-06-23,5,6,2017,10,5,8,0,0,3,14,131,77,21,101,1165,2,2.0,0,0,0,3,5,16,0
3,2017-06-23,2,6,2017,6,5,11,1,1,3,14,104,0,0,0,992,2,2.0,0,0,0,19,4,4,0
5,2017-06-23,3,6,2017,18,5,3,0,0,2,11,127,21,1,4,0,2,2.0,0,0,0,41,5,16,0
1,2017-06-23,3,6,2017,22,5,4,0,0,2,11,127,77,21,101,0,2,2.0,0,0,0,0,0,16,0
1,2017-06-23,1,6,2017,8,18,11,1,1,3,14,104,0,0,0,1165,2,2.0,0,1,0,0,0,16,0
5,2017-06-23,7,6,2017,20,5,5,0,0,2,11,127,74,19,44,0,2,2.0,0,0,0,56,5,16,0
3,2017-06-23,1,6,2017,14,18,11,1,1,4,20,38,27,0,68,1165,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,14,5,8,0,0,3,16,50,77,21,101,1165,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,1,6,2017,18,21,8,0,0,4,7,99,46,0,58,0,2,2.0,0,1,0,19,4,4,0
3,2017-06-23,2,6,2017,10,18,5,0,0,2,11,127,77,21,101,0,2,2.0,0,0,0,19,4,4,0
4,2017-06-23,4,6,2017,5,18,5,0,0,2,11,127,77,21,101,260,2,2.0,0,0,1,19,2,22,0
